"id","displayName","phoneNumber","email","expertises","uid"
"WshKBggukOdM3c7r4pLofn3W8KS2","René Zambrana Martinez ","+59173166429","renezambranamartinez64@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"WtAAxyPBApO9GQLkVT8LHA7MCw9C","Ricardo Rivera Morales","+59168153078","ricardo.rivera70@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"WtRALbdAzsUDq5Ak66YWOUi1rhl1","yovani Barriga Chávez ","+59173393972","yovanibarriga71@gmail.com","[{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""}]",
"WuIiTjhKqGfdMDKtoOYBLyePVSn2","Gustavo Vargas Maldonado ","+59170005046","vargasgustavo70005046@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"Wwr2KADFJhEw3N6cu4uVjjHjwYPd","Mariana Flores Romero","+59178826622","mariana.flores46@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"Wxv0m90hYpYZDB1oj4xDwlBbhMw1","limbert quispe alberto","+59177083945","limbertquispealberto891@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"X1E6QB9LziftoSlCCzwAo0WV48z2","Enrique David Garcia Vedia","75348050","edgv247@gmail.com","[{""id"":""0dPeu6TzKtfS5kddE8i0"",""name"":""Cerrajería""}]",
"XGGQ2nXZWsSsb1o7ZkfU8690n1g1","Claudio Brayan Banega Solis ","+59160944109","banegassolizclaudio@gmail.com","[{""name"":""Arquitectura y diseño interiores y exteriores"",""id"":""M06JAG6gFPjvowpSVk2o""}]",
"XbpmdkHTbdITFYXxvlabQBcj5Umc","Valeria Martinez Ramos","+59167309943","valeria.martinez93@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"XkoRigtQ94nZDZLXWKXANV2mzu42","Fernando Garcia Romero","+59168932493","fernando.garcia47@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"XuxMgHK1A6RWOecYFbrHjsK4blu2","Sandra Arnez Revollo ","+59175921551","defernandezjacky@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"XwNQEHb9wz5xs3TU0P4KGl0cKa58","Ana Romero Castro","+59164758464","ana.romero27@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"XwOvUVF1easYBC7MZYHTaL2lrY3J","Elena Jimenez Suarez","+59161120842","elena.jimenez10@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"XwYVj1wVHMmCh9E3dmJroC2qNacC","Fernanda Jimenez Romero","+59168280784","fernanda.jimenez76@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"Y9SmhMbi7jNO35SyuO95dofjPR2M","Valeria Mendoza Martinez","+59178678158","valeria.mendoza40@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"YHdv0hzxDpSrhXt7wM9pRajyPqZ2","Yahannah Urquiza",,"yahannahurquiza@gmail.com",,
"YQl7fLzTyFbRLVfbgBDPgZzEdfJJ","Valeria Ruiz Rodriguez","+59172293787","valeria.ruiz91@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"YRAtWIGfyamPxJ7CtqIuZKoMPZ7s","Luis Gonzalez Chavez","+59163524162","luis.gonzalez94@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"YTRhrM83RwxoGZnMEI9JOx2il0DI","Gabriela Martinez Lopez","+59164832764","gabriela.martinez16@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"YUz4bVoZI0MFA46aIoEWnqGB16a2","Armando Torrico","+59175541971","armandotorrico1995@gmail.com","[{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"YVnazPE2xg5ojKDPThC032u0kzEf","Manuel Castro Diaz","+59160751466","manuel.castro77@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"YYT2hknFVSb0XWBkfmZE4kdIsnr1","Victor Hugo Mendoza Leaños","+59177055155","mendozavictorhugo063@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"Yf61AeKkLaaNv5GiwZIaUgTXHv0E","Elena Silva Ramirez","+59167575689","elena.silva70@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"YfIj80i0GElw49vnUPX6YprNI0Sr","Valeria Cruz Ortiz","+59162363062","valeria.cruz66@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"YhDFQXz4OzaHqbdtxfQk5zC8hRLI","Carlos Jimenez Castillo","+59170884318","carlos.jimenez62@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"Yhhqeq8tTWG8818thnUX","Leandro Justiniano",,"leandrojustiniano002@gmail.com",,
"YhkDfv8cc91rv21458tzzlTRGpYU","Daniel Ortiz Diaz","+59173917118","daniel.ortiz44@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"Yi4zR5KPxiUDAdSD7bm48LsLTZ82","Tatiana Paredes Melgarejo","+59177022495","paredestatiana11@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"YiK1iw9sK3vaHzgJHgU3z3GUf186","Jorge Mendoza Suarez","+59171913457","jorge.mendoza37@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"YmeEvjYGdzjISfyFFRObRteXSQwk","David Flores Cruz","+59162146097","david.flores69@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"YmpNhOfPdVHGHHYD5PCf6tfw6W5y","Andrea Garcia Rodriguez","+59160559851","andrea.garcia79@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"YrGniW5Kj2HYKVGzykFGEClkenWR","Andrea Vargas Cruz","+59176536828","andrea.vargas38@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"YrcDNga1DJfauWSyqcRrMd8PnLv1","David rojas antoriano ","+59161335113","david97antoriano@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""},{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"Yz9bXRscvyKlSsUwZY5E8wuGDVDF","Francisco Cruz Garcia","+59171727411","francisco.cruz36@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"Z1FrmnC2sm0GPtgSPvuLV5IOaLkg","Manuel Ruiz Perez","+59168452650","manuel.ruiz12@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"Z9Q8NoSKf9pjcVmMTCz6yYQIMKLl","Elena Garcia Rodriguez","+59176146489","elena.garcia19@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"ZEwIviiWuCaEUQh8moT7AsYwaoRD","Daniela Ramos Jimenez","+59179099625","daniela.ramos72@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"ZLhZ6heMl8jbQm2XGcPsXhFJTv8m","Fernanda Ramos Reyes","+59179010526","fernanda.ramos77@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"ZPSKg5Fprf9qMp4lNDMbzFSWzeK0","Patricia Gomez Lopez","+59163548621","patricia.gomez62@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"ZTudUCS2AbjNUBS1odZK","Rosmery Alvarez","71000378","rosmeryta150887@gmail.com","[""Medicina""]",
"ZWiY7rxPbwAAwRvU8As3qBVCjg9S","Ana Ramirez Martinez","+59167943029","ana.ramirez10@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"ZWjtslDwqoVtPWiRGFggDl6Ytjn1","Luis angel Mendoza avila","","luisangelmendozaavila@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"ZcQFINXdO8Jvtvn0U5Yk749JPfK8","Daniel Rodriguez Gomez","+59171639321","daniel.rodriguez92@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"Zch1XLfw6eG4UubXVoen","Lexin Fernando Valdivia Méndez",,"lexin.lexin03@gmail.com",,
"ZdR57gZyCzcAscgT3na4TKjYx4t2","Ariel cruz ","+59175128561","crzariel5@gmail.com","[]",
"Zf7eN043igTtpBK1XpGFzbsMTDI2","damaris arce aguilera","+59169131573","darce2589@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"ZjrwsJ2NcxxReCdbz5l7","Nelcy Mendieta lopez",,"nelcy6047@gmail.com",,
"Zn3bGtNQ7Lldf28B34qOwhmVhZM6","Jose Perez Castro","+59161118179","jose.perez24@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"ZvhtqF1pLIocgAi951B3b5LVm6kD","Carlos Gutierrez Ruiz","+59167162803","carlos.gutierrez97@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"a8t2dqFfOZu5qsY0SJIUqqwdqllC","Carlos Rodriguez Hernandez","+59171521596","carlos.rodriguez52@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"a9JguhdJen2q2AktCsxNYAsIEmvY","Jose Ramirez Gonzalez","+59171440968","jose.ramirez78@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"aACoVy7wP6b0rGjPpMx7NRHqbvNL","Lucia Gutierrez Perez","+59161127252","lucia.gutierrez67@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"aE6x5U8RNon6Ld3FC9CB0iHr5KzL","Jose Gonzalez Suarez","+59169724522","jose.gonzalez25@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"aI7nRiX4zUOluZicqwG6x1LDneu1","bladimir velasquez Jaldin ","+59167738529","bvelasquezjaldin@gmail.com","[{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"aIbnsHoYPCEVnEUWHMIF0hzxy4qB","Roberto Hernandez Hernandez","+59170557757","roberto.hernandez78@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"aJG0m4nBGVhyS7tAUJhF3pdpgobn","Daniel Castillo Chavez","+59179138061","daniel.castillo84@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"aKXqRuvfjBTm74kGqOBGcWUb3po1","Robert Muñoz Maizer","+59170070035","dr.jumpers77@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""},{""name"":""Técnicos de electrodomesticos"",""id"":""9GtGhWlmirDeVJGPRoqt""}]",
"aKazwwymLDgmajNb0VeVVDc1zYx2","Rodrigo Mariaca Cardozo ","+59173500154","rodrigo.mariaca@gmail.com","[{""name"":""Educación/profesor(a)"",""id"":""geAkBpcZyFYXNWGnhty1""}]",
"aTFYGyPb1WdW40OgwKTElm0svkz2","Delia Denisse Gutierrez","+59177049456","tecnologyade80@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"aTOgs9EpjS3tlTAyRk8eumDrnyGh","Mariana Ruiz Gomez","+59173016226","mariana.ruiz16@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"aYgu7pFTk0As62O90jP5XIWDhD59","Manuel Mendoza Gutierrez","+59171678209","manuel.mendoza13@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"abB81JQH3VfxMWsUmHlDmeabVA02","benedicto sifuentes aratea","+59177040389","sifuentesarareabenedicto@gmail.com","[{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"acVKkFjpuNe2zdSWTS4WpNyPkOd2","erasmo garcia albarado","+59162205559","garciaerasmo270@gmail.com","[{""name"":""Mudanza"",""id"":""UfYx7mmgXVsBnmajwUrN""}]",
"ajCZ3kIJvG0zv0t5KMXy0Ft5N4pj","Andrea Garcia Flores","+59177340664","andrea.garcia29@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"aqHCZf4r6ZKhLM1jQjLXgTOTldgJ","Elena Ramos Ramirez","+59173396690","elena.ramos68@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"auVsyfWzTOC0IJWbKzv5GSGdOMKy","Daniela Gomez Cruz","+59171011866","daniela.gomez70@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"awmyAFpw0dUpmqb5HKIGo8cPmGS2","jesus flores Caba ","+59163404488","jf1379046@gmail.com","[{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"ayrUv0wn3kYkXqb1QGeYcjop6k6b","Elena Torres Garcia","+59174908770","elena.torres85@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"b4BiTvl55vLD8mlhxZI3PEuq8hfM","Luis Perez Ramirez","+59165993495","luis.perez25@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"b8vZqiZo4fNuqi6IUcJZgxX6xMO2","Neidy Selina Severich Patiño","+59179915579","neidyselinaseverichpatino@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"bGuBiAGr3FgJ0TWJS3VmItVNsBPO","Jorge Perez Reyes","+59162286771","jorge.perez85@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"bUXDiga63MOwR9meQ4OQpC2vNqxk","Miguel Sanchez Ramos","+59173516967","miguel.sanchez16@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"bUr4tj2Sa7hepT7h8O30545drfe2","koraly Vargas Perez ","+59178040592","koralyvargas@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"bdxsMi6KJ6AUyP4fHveQEA6IIa1X","Elena Romero Ortiz","+59173025786","elena.romero42@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"bhRyC6Iv1uMkM14AJjzVRWdTVXi1","Edwin baldiviezo choque","+59175544198","elbananerosapexxx@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"buhJWYt4Z1M4emcokisar8BSS4OW","Fernanda Morales Flores","+59177705701","fernanda.morales59@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"byWJsA56Ln89OFvS7m5Nl6teCuhE","Jose Morales Ramos","+59160113741","jose.morales52@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"c6jGqKwNmDOgZ57mcCDEXU5ElwGg","Ana Romero Gomez","+59167181529","ana.romero31@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"c8GEK88lkMOnpvElwyV4XH0y0ah2","Yessica Pacheco Aguilar","+59176697092","yessicapachecoaguilar@gmail.com","[{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""}]",
"cEVgcxp0IM132FXDQdzZaBruW2hp","Ana Lopez Castillo","+59166048572","ana.lopez72@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"cN1BBhtkKdAN0YVeIVGQ63OIix7X","Patricia Cruz Ruiz","+59172360029","patricia.cruz12@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"cQ689AmxWKeHmYkCyz0KLxgrAJop","Pedro Silva Hernandez","+59161379983","pedro.silva70@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"cQ6wvlpnVGfGtBIDyzaHIz81gB5v","Fernando Romero Diaz","+59165602179","fernando.romero89@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"cRjsLrXDBSOgqQbLHNNhKHqHgtEs","Elena Castillo Castro","+59174223551","elena.castillo93@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"cYm3Pz1W1FMT0ghrI2dY9vFGBn32","Vladimir jorge Lobo vasquez","+59170985730","tecnicojorgelobo@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"cbwkHHLA88XB4JqCTET6Jw6CDx62","Raquel tamayo gonzales","+59172688562","raqueltamayo79@gmail.com","[{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""},{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"cxqcWj5hUmG8tBYu8SO5I8eiR5pK","Fernando Gonzalez Gonzalez","+59170744728","fernando.gonzalez55@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"d0huYyhFj21tEzCJ62t2M5WSQKft","Fernanda Gomez Ramirez","+59172251456","fernanda.gomez54@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"d2zNhO0On5VkWq1UZZghVSVHFtTc","Lucia Ortiz Ruiz","+59176833071","lucia.ortiz83@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"dCFxUMDtHMQnez4zxez2eEHl7tN2","Ana Perez Gutierrez","+59172054698","ana.perez47@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"dLPFaMPDW0MAiYSvu3hPOBsXcZX2","Carlos Picon",,"carlospicon330@gmail.com",,
"dU0PO4IwDLgkvFJyrWD68ZJZBPE3","Alejandro ZyZ","","benjaminsoliz074@gmail.com","[{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""}]",
"dZPwsa9GnIc0rWNLheAI3m8HkEPV","Lucia Perez Jimenez","+59170887133","lucia.perez47@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"da8qGsSezbJ08qKyLcNUJFbdkaLK","Francisco Perez Garcia","+59172588653","francisco.perez77@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"daJXJXHOs0NejNtvy5ErT7SGjNAd","Manuel Ruiz Perez","+59171124088","manuel.ruiz90@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"dalh7D2RVppYlgYTbcWjEddBfSe3","Elena Ruiz Hernandez","+59173309768","elena.ruiz67@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"dcBeOt7JXKWMrdr550Cy55ud0jq1","giovanni manuel chauca mamani","+59160926211","chaucagiovanimn3@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"dkwkmCNJKHUfrv9uS7uK","Jose Daniel Heredia Banzer ","+59176750374","josephbanzer0101@gmail.com","[""Técnicos de computadoras y dispositivos electrónicos"",""Técnicos de electrodomésticos""]",
"do2IvlqlsFMeQ4jRbDiV4FnRIyvD","Fernanda Suarez Jimenez","+59172301570","fernanda.suarez47@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"doS2FVmY6mAiXhJKbaKMH7xZe3lf","Maria Ramirez Diaz","+59165013130","maria.ramirez34@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"dp8kmVSQyRe8JdX9IAvDmbHi5GF3","ana isabel cespedes montero","+59173122267","cunumi2011@gmail.com","[]",
"drnGbb4Np47bJorauwoNb9YtSrQT","Jorge Perez Gutierrez","+59166895256","jorge.perez28@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"dyTMhAHNuiOJsQ3nPQwh8STPucms","Mariana Reyes Garcia","+59177516776","mariana.reyes79@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"e7AZxW2TuVdJPeMdvNcPL2CCfN7M","David Jimenez Jimenez","+59170738471","david.jimenez99@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"e80PVNavtdWmgKn2cf1B6bwab2b2","Marina Quispe Huarachi","+59176343642","marinaquispehuarachi@gmail.com","[{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""}]",
"e9QNcLFnUcMPXsP0KwhwKcvFzLs2","Maycol Rodríguez mapaqui ","+59167742910","maycolrodriguez2025@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Técnicos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"eHt49Y1KnodcD6kBTM8zzZYbxSh1","Benigno Villalba delgado","+59171325285","benignovillalbadelgado@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"eI1FWVtYB0xSFSxbxiQhs5EKo8ML","Pedro Silva Gomez","+59170263970","pedro.silva43@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"eITnatFyi9RBzQuLxuMLY4zZ2hda","Patricia Torres Martinez","+59163493996","patricia.torres88@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"eMU7dCqUb2MQNaCAdljrhHBe7Xx2","nayeli caceres yana ","+59177134281","nayelicaceres39@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"eNpDZVq8ziy606gWA685InYHCqNv","Elena Gonzalez Perez","+59177247563","elena.gonzalez75@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"eObTWuMeh0I10uUBYrO91m0DdG7U","Francisco Martinez Gomez","+59162893150","francisco.martinez63@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"eTaHP9gbmwgjYxnmRjuHOVWJZ7Mg","Manuel Mendoza Ramirez","+59173385080","manuel.mendoza82@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"eYqksubHtu9G3GQzCIJDcioI1WdI","Sofia Chavez Torres","+59172707342","sofia.chavez54@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"eg8AL9sdPQADWkz8PySw3dbqalku","Laura Silva Gomez","+59164754858","laura.silva16@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"erOyVhLf2DM1IqWbN0KmIWlCag53","Génesis Kosset Ribera Yucra","+59162157310","genesisriberayucra@hotmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"ev20V2sl39yHHrc70FvE5rhcDdbA","Lucia Cruz Chavez","+59165011795","lucia.cruz54@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"evARWSHlOBEdOiJAeCXuhNzbMwJD","Paula Ortiz Ruiz","+59166229438","paula.ortiz79@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"evwgwiz8V57D0itS1klpeWA2poUv","Luis Rodriguez Romero","+59160606472","luis.rodriguez33@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"ewxDPivTPZzNRDFVYQ92DuOC1MD4","Ana Rivera Cruz","+59160836577","ana.rivera44@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"eyesv1tfbdjO63bQNJEOiF27BT6w","Javier Hernandez Suarez","+59170913248","javier.hernandez70@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"ezLief4YieLy3zuD3VST","José Carlos Limpias Crespo","+59176640726","jclimpiascrespo26@gmail.com","[""Electricista""]",
"f3nXG6ztfl9SKYxZxRqAFozSQ9Eq","Ana Silva Garcia","+59176343577","ana.silva31@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"fDPprX4Dw323Dm3eEXhavgZw1rlC","Jorge Castillo Hernandez","+59169634876","jorge.castillo76@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"fIsgvH5s0NK9OzuFG0jFqL0aVj2y","Fernando Lopez Reyes","+59172954879","fernando.lopez24@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"fPCNv5RMRFIifS428KzXTjux98tr","Luis Chavez Morales","+59171828080","luis.chavez41@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"fSLi89AfDRib49pqyl5Wa7d3Ji4W","Carolina Garcia Romero","+59168167080","carolina.garcia71@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
